"landingPagePlusQueryString","deviceCategory","sessions","engagedSessions","conversions","totalRevenue","ecommercePurchases"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae_n-2jE01Nh9imIcC8WtLdhGlByunRy9QV0-w5KT-D64lrC1kJFL3N7hCvMg_aem_v2o8pdMwsiKZMAy2M_wJYA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae_vE1ICXsJMKARUdlIGL5OFtlX01RMAnMphWkzYhG0BtazyQBFfgzkVjUAMA_aem_qBz7ib2g61E3_FG87QHqJQ","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaealg_6EaqKk8we_x8s8ZA9YmuStF7XNInLktWTLuh9w2n9pJnHAiq0G6D6fw_aem_151zce0MHEsgmCQ8Y1XGkg","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaebV1_KWJ6GoZVWo4JUEyKa1AbGiulijojabFTJgask9EBgTak42uZr1QirbQ_aem_Y9rvLonLw29QmcbUsi7JKQ","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaedP4RnXUNfGRYmktz2GiyVEMrTi1F4B-bbVx_wEDw5jwNl0xcHYS22lNVssw_aem_-_BU7aIB26OdIshua5xGNg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaedclICTFrAHlLrPHJQpKAgExYp1NeNVBu9JiqRREPrVcxHeLGdoUsttChjpw_aem_HwtLhYYkMO50CKsvjH37Gg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeg75U0mS7TjM0aGTt9TjbuUL8Oqnxa7pKAC6s3pG6RtvPY9SyJsW6-xbZ6uQ_aem_kij12Y1H2kivst69SUfa0g","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeiE0r0p2Tm7wYkUnItMaYAdM9KnFSE_4MWUhGqD7uBtObgO5FyNH4zYEQJrw_aem_GeXjBXr_3JLj9qhro2B7Hg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeiZm1nMV1utIpu47Mx-OWTEg6L2OT4xajQtyB1z8lW7BeYGJhpVuIanDI-xw_aem_GCuSP-l9owi_h_tbGwiA3Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaeimKwXI76IoNlkqly6mCnMC2M0kXcNAiDs146tUMvGyxDnkU5EJJ1SMxXhNg_aem_dbvM0t__VnkBXgLeMmGKOQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaek4ZPsaNr3lOgnH3pa0IEQkHL-HeQltnLsol8hZdQ41AQchg0m1j_JZXw6UQ_aem_JC7WIiHnyVgdxj4HxL2vFw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaekHuP0kQcLZ6698NxlW1JsKqPgIa7IEc4dh6-GL2eKV4SZFJGjImGW1v2INA_aem_abmCzyhIkwO1LHHJxvdy8g","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaekdjS912JyriYT6vx8GPo5sA5FgFi0KfpDeIpxH1uP_FKCTZpM_0RVacSWZw_aem_V9rgewWGyFfR9kd8mnd45g","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaelVD1FtQVkfr8WxzYZCYsoLHpO3hWuzI61ShUC2TvsAEBmeCci9R1yjzoDnw_aem_eS5EV8UWT4XD4yWbniAUiA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaemgcdzxjcq1bb-xU5iZwbjGQ3EE9DqZjdXgb4PMS-4AlfvLeRFcv7GJB5RBg_aem_NDdJZsGfkD57JokEK3RstA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaempC_S39CtbUkffTHX8PwDhb1r4I9m-_gYxjvldPq_rDyIhc5k68JjNLdLCw_aem_okrOv5bFjFjY978mguxo6Q","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaepzw9L3A37yfUpPbJ1CW4nAR06cjsa0PygvporumXtHMqL5-UpAA7qSEMeBA_aem_MCFXhFieQjUz-8RxpfMIDQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaerLGdk1a9Evf2mp-GSillxvyPOXryeRS3eRZYrOQsLn5MBpVk-Sq99-bG_Vg_aem_BQOqtf4YD00I88HTwskT9Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaerdAxT_2seXE-_4EIPeGNpRAAdR9h5V8bbl3pocX7LTLE5POVpoNOQszBW6w_aem_YzuRb8OPq8h9i4d_tmHHPA","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaesL05GI152O-r2i3SmsbNwd_nh8_aTrobQO01YkgHztkwL01Q4W6MiER37vA_aem_2gv5lHxPVlQxU11yyODQiA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaesM8MeUx8T8k9B9Akinwybbc-tJNWDinn88vhtx7L4ueFw707xOnF9cpYVLQ_aem_Bi0A5qrfGt6vL2V7n3rZGg","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaev7LH2HiP4bvDf8K4a3pqVELy4MesS9lzbh-o7Jg9NkYyrqWgvJTtx9Vcg0w_aem_eUeWUeysWJbgl7jZw5cJRw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaevI5JufUHfGpFyCB4zzeX-0Ip8evfnVpOyukWpJ5hDIieI4TwJ2kSt93YI_g_aem_F9GbsQglqH510m7Czo55Pg","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaevoQbzlgJOdWKtk3-R8moPAOMEC1oO6gcnkBCoz6tihXPFB5OewkTaHaDqkw_aem_TiAiCEuYu_24V9Df_dLOww","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaew62c74fbhpEZYFU4zTTVGasBrRxA6uQgPdoHyB0qM5cUBZycKBp7G0BxnsA_aem_fStOpUHZCdVnvHcHaYi7ZA","mobile","1","1","46","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaex9EOevYQA7CIXj9Iz273RVP6JEEyfwt2cKR_ctj0_pcoyKWhWMaD_L4v7HA_aem_6xaJSDZR0yIkL3SDUjSx9A","mobile","1","1","6","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaexMXX18DOx22n-tmhGkyPkwn2MS_368fRp0iYrLDiRSzsJoV0xWIslmdTD0Q_aem_rtqYj4oNQNn32ChkrwCTXQ","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaezAYsyV8V2Uen1tw_K9KG64DuCbgYJmqLsF21WIrUITOMyIAm5tnCM2kqg6A_aem_3tW9QcvsPSPTT7ndRHlWIg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf-6YNHRQm1lXY8RV6NdkIJ2Nq9pBcguDFfLAhAcwySNks8n63nTEsfNSXmMw_aem_UE2VcyMQkcQwcFmLK8rz5w","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf-6zdBiE1j-25InupVGOeOEkGqprRV8S52nKtmUJg1PSu3FXOV2-v2o3OcnA_aem_Gn5yjhdILAKc_zG1RBHk-Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf-kPppSDGAdGk7o-pwquzlyRiCj8hLhcELo8HpO3tJyD3Gj4ooMoWsdeJ0pw_aem_RLzCc3J0GAtcXDJGNJ4JGQ","mobile","1","1","5","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf0FeWLJ2VmBNngx6sCni72hqjRl5WTZ9idjlULYxz5xQtSJGJJVNnuPjvMuw_aem_hKDebsBeXQjMCLZy7QuHFQ","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf0Hztq-mYWmQRGHOvceIPt7U8Fyg5qClU5LkhZrb8QQn-_2vPf17lVZu5tZw_aem_JHNW2F1RZS4twjLVAegp5A","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf0VYp0BDv3fVRvBMNOhCYSgg0SzAwWelDwUssp2TknyAKJY-5cWUBjJDaNyQ_aem_g0ukBQ8_y3M1WGCisjf24Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf1cTCpm753K99rx0A0UCmaFfpJ4xxagz5D2BJCPtdDz_lv_-_rBzDidjBJsg_aem_ufaNIoIRyEs1isrYPEiOGA","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf2AKWa95gBuUsD7pTpE9zdKlCF8ga6E_So8RWygYF4jZqxX340hYUxv6gdxA_aem_2YJB99evAsupHIdeXxDT6Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf2Bm6jXeY-2m0d-s8uMT_-bqH_FGoThsqIdWhhDrh1Nhef6dIUINPWBj5MQA_aem_XbYpD3TPjPa98c6ICk0hBw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf2DsDAHro_Jvy8oUclhCZz5ZHorjoESrjn-LXkuCwkSFGm5l9HIIoy9KYf7A_aem_Ah-dttmdYA36BO-2Ua9Psg","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf3Bm5EDeznvjcvALAD5dVWAWr6lp3ZRZtwyYVgt8xbOLMTraCmM-09iynVFA_aem_PUG5kn1ze5RaabbgXAjMXQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf3cIhjd3HyKIUImuRqKoZz5-1-4ZFnVGfaMiBIUpffTnVpMv1wEUl_j9L16g_aem_HOhHpVgXZq_74ds6UMWkSA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf5U9Mgohk5KrpQtDqYKJpXvO8hkOQI440iLJ47l_UEmX2-lkxvdubejQOeMw_aem_Mo__to3QktF_yfY3M4V4fQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf5y5VzSaYiRFmL5xbKfw_wVtg-xTEfu8dMcIwOqBLXnsBscJ5jhBKTdu5fgA_aem_4Y81U9yXFQYkSV73I15S-A","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf6vzLBzXfx8qhdK5oKs5cXJENlqV9RUvP5VnwP47rTQb2jhc5gH_DASlL4ug_aem_3JmFKbfMba5QR5sMMMWz0w","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf7p6p8qL44Wje2d1bZ6ykqbMSVG0myYV-yglwGIkoZu5kHmzHQ2R5X9q0OMw_aem_WDsEt5C_SzJW8FTMq1twwA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf908TGo0rZTkUTE5H6K7jhpJ4DGhfOVkhlIPDMDpg1AKuKkEQyCEu25ub4AA_aem_szzJRDpQRRymWUqNsG8HPA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf9vryNFhVUNRJ42EJOsS9j-sHNErv_Io26n0fFREYnC6zL9ab8oVt07WMLYw_aem_erRTGZk5T2J9Sk8rcUHrpA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafAs13rTdFyjH7uFTmpFXH3fUaID2NTqMFdXXPp4pH4QbhlmtkRhcF6M_02fg_aem_MFPRww6haxHf7H3tgVG3QA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafCKCnw_v6ijJXUvY3_cV9vd9MwvOe1vicZJcBMLJT6QFnlJXQF6jNRQ2V_aA_aem_AlmIzlY3PUD6g6noYxoVMA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafCbXat2YWbhQYyKREzcuZW04eBlj9XoV8n-o1m6pPFSioM3LnUzJyb2MlRgQ_aem_iFhoIt8ChklwfE7wil3acw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafCgTgRiYa-rTWVTxlCAK8lXsPMJbw7GKgaeseyYEugnTkkCnO1ehDADI3ULg_aem__PUofzGfw8_pgvAgTWMt6A","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafDOPFZ0S33hyst7zBbrpauPyx6n9opKHwb2nD7zF-_xEeeju6-5TMPyV4dJg_aem_2FVBcF1UO1OwE4Tr4RP6Nw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafFa486KPY437dpaZIdOTjMvWq2eN7JGpHFMJOznxWXdrboqng8A2UqhfSlOw_aem_yciUmUO1y4tiuJkoXcdfuw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafGjjseg-0ZSfOYM-I2LEg8xqwSleVPnbJhBAW29p4O9NBnvxEQxpQCDJ_kDA_aem_7TvlFHY_aKdx0A19g5yYCg","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafHdmk9TUfYFswBl_vvwd2OvZz4IWxR3jb6sR4E5jL9lsJihY0NHmc-uCmiTQ_aem_Uml8dsqQnaH11HJt5Ek96Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafIRCjRKSnHsh4cFt56KVQNYRwZgcUqB6ugtSrOvnBZnKP1Jul8ySdlxhMdVQ_aem_rHrThTXRb5cKHa_i0jAhkQ","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafIhjF6MduxkCcX_eKVKw7kqrQTKa-zxYSHaZ3wjiN7bUgWnALcxnv3P_2hwA_aem_Qreqrw5SUMpzqfdECEy38Q","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafJ1HORsfrh0C08aB2s4vXANq2sGOHq1eg9s25kqGDbsb1YzKZbzlT8x3ZduQ_aem_j5YEmyu_LNKBz5EQSqewxA","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafJaByiKVDXmYWH0nN-bn5vQr7zDzeq-QA2zq6OrsfsqScQUM4NHrt5DjM7_w_aem_nParydeSyj6PHzoDCirV5Q","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafJcypDvab-v-EtY7cQ5T0-ykY2LIqXzY04R-dC12cHuScu_HeOUIrCRXoyjg_aem_AmkXX63hlU5t_ex04OvypA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafJmySP1-hT9WGliFMPSpqiug6wf12_Yhfg9TCS8_Il7LgtWcHPBEe644UyZg_aem_FULYzKKKVg1JO0RnxSsBFQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafMPo6YpqAmgXYNqn6RGdYdZwQ4f4a4SZpPe8agmAXpx-mrf-i3AL3jAgfeGw_aem_gXMFtUF7wfLytsFp5IrhkQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafNMK-uFtzWtKa1M4zWukr6YVbwSDYHCaFPSy4-5KSLuiQHHwylFfHIiEJmeA_aem_TpXo16rXCFshRZOHJdzabA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafNvBXgibjPKCEBVe9dixhaPKpEFrt2Q_wafUAv6rHT_ZLsZAvb-OozZFm71g_aem_8B7igDCUnAkP9zVadf2MrQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafOJKxUwgVZmU6mqRJC9nw7GBB7dHgs0pr2YJIBZVc6e_vTEt7LrSi6hUDlEw_aem_VcAD4oHZoON0ElxBnhUvqw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafOxrJjOMDGN2SiiylZ0t4IqZgUALeXzvjT9FKQnnqOSUFojxctb8GSFGFSTw_aem_gqbY-N5d-1o-160qOu-MNA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafQABujv0V_veyPcPetDjSEhG5DEeBDira_2nQdu0_e5sm0GX3naT-J-FPRBg_aem_QndvJsUTSe1KnUN_jQQcUw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafQb3etBce4yDLwCpceTJUTno-hF7xDegE0vU4UX-UTAP5TfHvfkJEvsu5-WQ_aem_Gz3U3dLuOjcSwEc797Ij3Q","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafRKLK2h_4ry0LoMcRcNRXdAXWnPYIY4VgsVL_zvhHVuabgBfnmmg2Z1k3vPg_aem_eF6UBjY15zjRDo_wzFBJUQ","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafSPJFgorg8ZsPpG7rxs_J1FPe1cjt3jvHM_f8PDQkOTlMh9FLkotBeeJfZSw_aem_8OM1NCLHso6ppeDfTbsZIA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafST9m0LYlvbNTy2HCB1wC4uwOOsdjxIJ8D1n0bD5vpDvAaGvfF8ap7dL2bpQ_aem_79qRnp13E4KWoOHmwvjjPQ","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafSvKl4L1vCheztkjf0FIXpE-CIh7G-ZX6jW_O4GBHLzxTt_x71GA9AJ3rF3A_aem_QCRLBGLyb7So7ccfCEv7fw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafT2OmBPzr2ipzc3wCbD2fd4k03Wed8A05_cc4fFyCRZC67uUI7l6eilIEbGw_aem_afDSESVpIL86DtfDL9Q4nw","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafTzrY0eHsfBWBProPtrYER-nzq_uMnJCg7vFmFj1nN_F5zIlmcfXr_5MJhqQ_aem__w9PjVdmc2Q84Ei2Fyk77g","mobile","1","1","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafUdf--tW2u4nuJavmh68_BVdUKI2xUrF21MilLY39lB_Pt9OtYx-AXU8OzFw_aem_wfCccDh4vL1inJC-61GANA","mobile","1","1","1","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafW97gRTbytaHiwSsSDChnPWYAJJGw1zzx46KHNApaWAARI_DJizffy6dJmCg_aem_9-Yrf2gWMTegpzQGd0LTDw","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafWS-KUzlVYlYtCLM3nSFLdqN091mGnKlq4AFKaTlwziWkQYu6L6hgbYTpJCw_aem_7RT5YvQMZLapkiPURXo0oQ","mobile","1","1","2","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafYBO14wnEBCjQbhyst94klrbpg5w1jVLD20aySPvXlW3qkwGveIcL3-RX4lQ_aem_ih5KX4E9zUFBzUE9dMEPOA","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaf_BwHHeIINMEJWMAuL5I_9ePhMG9kAsjw8J3t3huV8xltAjJB4UzrT_OfVQw_aem_5XQNEleVwMdSHiROq6wu3g","mobile","1","0","0","0","0"
"/?fbclid=PAZXh0bgNhZW0BMABhZGlkAAAGTiVjoR5zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafa7AAt6O1Y0X9r-Jijrkh0aYDraLAIjk2D09vnFSOTufJOIqFHD9I4Zxc8kg_aem_ZIJSUQiIniGfJjMF4AntWg","mobile","1","1","0","0","0"
